feature_set,sleep_feature,cv_id,n_test,r2
control_covariate_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,9,225,-0.07760969972694154
control_covariate_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,10,224,-0.09696769889527412
control_covariate_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,11,224,-0.048342720787605264
control_covariate_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,12,225,-0.01827711678782218
control_covariate_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,13,225,-0.0772137774737256
control_covariate_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,14,224,-0.11542719322123762
control_covariate_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,15,224,-0.10874583389332715
control_covariate_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,16,225,-0.13758207270573553
control_covariate_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,17,225,-0.07947948983865416
control_covariate_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,18,224,-0.04645101389097772
control_covariate_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,19,224,-0.07674035891520892
control_covariate_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,20,225,-0.04771451305138519
control_covariate_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,21,225,-0.09355602202077984
